Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters,group_number,run_number,problem_size,max_iterations,max_attempts,population_size,keep_percent
56,1.7008967589999884,134.0,5762.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
57,1.7332559610003955,134.0,5863.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
58,1.7666367230003743,134.0,5964.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
59,1.798283146000358,134.0,6065.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
60,1.829827726000076,134.0,6166.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
61,1.8615210080006364,134.0,6267.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
62,1.8930463030001192,134.0,6368.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
63,1.9245014340003763,134.0,6469.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
64,1.9560678550005832,134.0,6570.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
65,1.9877252890000818,134.0,6671.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
66,2.0192536700005803,134.0,6772.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
67,2.050907016000565,134.0,6873.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
68,2.0822974239999894,134.0,6974.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
69,2.1138354720005736,134.0,7075.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
70,2.1455405870001414,134.0,7176.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
71,2.176880951000385,134.0,7277.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
72,2.2081641970007695,134.0,7378.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
73,2.239599561000432,134.0,7479.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
74,2.270880673000647,134.0,7580.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
75,2.3021683679999114,134.0,7681.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
76,2.3339591440008007,134.0,7782.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
77,2.3652534810007637,134.0,7883.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
78,2.3966350030004833,134.0,7984.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
79,2.4282708370001274,134.0,8085.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
80,2.459650836000037,134.0,8186.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
81,2.4907647919999363,134.0,8287.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
82,2.5225514600006136,134.0,8388.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
83,2.553953732000082,134.0,8489.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
84,2.585181974000079,134.0,8590.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
85,2.616738116000306,134.0,8691.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
86,2.6482163410000794,134.0,8792.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
87,2.679572566000388,134.0,8893.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
88,2.7110627540005225,134.0,8994.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
89,2.7425423110007614,134.0,9095.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
90,2.7737340140001834,134.0,9196.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
91,2.8053167260004557,134.0,9297.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
92,2.8367523420001817,134.0,9398.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
93,2.8679542440004298,134.0,9499.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
94,2.8993056890003572,134.0,9600.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
95,2.9306372660003035,134.0,9701.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
96,2.9618225880003592,134.0,9802.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
97,2.9935877260004418,134.0,9903.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
98,3.025312046000181,134.0,10004.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
99,3.0565696330004357,134.0,10105.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
100,3.0881722439999066,134.0,10206.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
101,3.1195809180007927,134.0,10307.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
102,3.150705603999995,134.0,10408.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
103,3.1820973150006466,134.0,10509.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
104,3.213502502000665,134.0,10610.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
105,3.244801388000269,134.0,10711.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
106,3.2763568990003478,134.0,10812.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
107,3.307696873000168,134.0,10913.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
108,3.338879970000562,134.0,11014.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
109,3.3702174290001494,134.0,11115.0,True,100,0.25,10000000,0,1,100,10000000.0,100,100,0.25
0,0.0033524790005685645,10.0,100.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
