Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters,group_number,run_number,problem_size,max_iterations,max_attempts,population_size,mutation_rate
85,0.7880831740003487,827.1167868429195,8694.0,100,0.75,1000,2,7,10,1000,100,100,0.75
86,0.7970647270012705,827.1167868429195,8795.0,100,0.75,1000,2,7,10,1000,100,100,0.75
87,0.8060532440013048,827.1167868429195,8896.0,100,0.75,1000,2,7,10,1000,100,100,0.75
88,0.8151444499999343,827.1167868429195,8997.0,100,0.75,1000,2,7,10,1000,100,100,0.75
89,0.8241669020007976,827.1167868429195,9098.0,100,0.75,1000,2,7,10,1000,100,100,0.75
90,0.8331662190012139,827.1167868429195,9199.0,100,0.75,1000,2,7,10,1000,100,100,0.75
91,0.8424172550003277,827.1167868429195,9300.0,100,0.75,1000,2,7,10,1000,100,100,0.75
92,0.8513247450009658,827.1167868429195,9401.0,100,0.75,1000,2,7,10,1000,100,100,0.75
93,0.8602584660002321,827.1167868429195,9502.0,100,0.75,1000,2,7,10,1000,100,100,0.75
94,0.8692303300013009,827.1167868429195,9603.0,100,0.75,1000,2,7,10,1000,100,100,0.75
95,0.8784979980009666,827.1167868429195,9704.0,100,0.75,1000,2,7,10,1000,100,100,0.75
96,0.888492166001015,827.1167868429195,9805.0,100,0.75,1000,2,7,10,1000,100,100,0.75
97,0.8978161440008989,827.1167868429195,9906.0,100,0.75,1000,2,7,10,1000,100,100,0.75
98,0.9070797740005219,827.1167868429195,10007.0,100,0.75,1000,2,7,10,1000,100,100,0.75
99,0.9163481640007376,827.1167868429195,10108.0,100,0.75,1000,2,7,10,1000,100,100,0.75
100,0.9255353759999707,827.1167868429195,10209.0,100,0.75,1000,2,7,10,1000,100,100,0.75
101,0.9348346260012477,827.1167868429195,10310.0,100,0.75,1000,2,7,10,1000,100,100,0.75
102,0.9439895150007942,827.1167868429195,10411.0,100,0.75,1000,2,7,10,1000,100,100,0.75
103,0.9531595349999407,827.1167868429195,10512.0,100,0.75,1000,2,7,10,1000,100,100,0.75
104,0.962486637999973,827.1167868429195,10613.0,100,0.75,1000,2,7,10,1000,100,100,0.75
105,0.9717513710002095,827.1167868429195,10714.0,100,0.75,1000,2,7,10,1000,100,100,0.75
106,0.9809767570004624,827.1167868429195,10815.0,100,0.75,1000,2,7,10,1000,100,100,0.75
107,0.9907424410012027,827.1167868429195,10916.0,100,0.75,1000,2,7,10,1000,100,100,0.75
108,0.9998521230008919,827.1167868429195,11017.0,100,0.75,1000,2,7,10,1000,100,100,0.75
109,1.00905313200019,827.1167868429195,11118.0,100,0.75,1000,2,7,10,1000,100,100,0.75
110,1.01824602600027,827.1167868429195,11219.0,100,0.75,1000,2,7,10,1000,100,100,0.75
111,1.027412538000135,827.1167868429195,11320.0,100,0.75,1000,2,7,10,1000,100,100,0.75
112,1.0367150140009471,827.1167868429195,11421.0,100,0.75,1000,2,7,10,1000,100,100,0.75
113,1.0458583910003654,827.1167868429195,11522.0,100,0.75,1000,2,7,10,1000,100,100,0.75
114,1.0551181940008973,827.1167868429195,11623.0,100,0.75,1000,2,7,10,1000,100,100,0.75
115,1.0644773500007432,827.1167868429195,11724.0,100,0.75,1000,2,7,10,1000,100,100,0.75
116,1.0736950310001703,827.1167868429195,11825.0,100,0.75,1000,2,7,10,1000,100,100,0.75
117,1.083090047000951,827.1167868429195,11926.0,100,0.75,1000,2,7,10,1000,100,100,0.75
118,1.0927423920002184,827.1167868429195,12027.0,100,0.75,1000,2,7,10,1000,100,100,0.75
119,1.1020693950013083,827.1167868429195,12128.0,100,0.75,1000,2,7,10,1000,100,100,0.75
120,1.1112887800009048,827.1167868429195,12229.0,100,0.75,1000,2,7,10,1000,100,100,0.75
121,1.1204279190005764,827.1167868429195,12330.0,100,0.75,1000,2,7,10,1000,100,100,0.75
122,1.1295247050002217,827.1167868429195,12431.0,100,0.75,1000,2,7,10,1000,100,100,0.75
123,1.138648275000378,827.1167868429195,12532.0,100,0.75,1000,2,7,10,1000,100,100,0.75
124,1.1478212390011322,827.1167868429195,12633.0,100,0.75,1000,2,7,10,1000,100,100,0.75
125,1.1570105850005348,827.1167868429195,12734.0,100,0.75,1000,2,7,10,1000,100,100,0.75
126,1.1662411320012325,827.1167868429195,12835.0,100,0.75,1000,2,7,10,1000,100,100,0.75
127,1.175400410000293,827.1167868429195,12936.0,100,0.75,1000,2,7,10,1000,100,100,0.75
128,1.1849655349997192,827.1167868429195,13037.0,100,0.75,1000,2,7,10,1000,100,100,0.75
129,1.1943770329999097,827.1167868429195,13138.0,100,0.75,1000,2,7,10,1000,100,100,0.75
130,1.2035532540012355,827.1167868429195,13239.0,100,0.75,1000,2,7,10,1000,100,100,0.75
0,0.003071758999794838,1400.9252885718133,100.0,100,0.75,1000,2,8,10,1000,100,100,0.75
1,0.015085644999999204,919.6967335750667,202.0,100,0.75,1000,2,8,10,1000,100,100,0.75
2,0.0242493209989334,919.6967335750667,303.0,100,0.75,1000,2,8,10,1000,100,100,0.75
3,0.03350907499952882,919.6967335750667,404.0,100,0.75,1000,2,8,10,1000,100,100,0.75
4,0.042705944999397616,919.6967335750667,505.0,100,0.75,1000,2,8,10,1000,100,100,0.75
5,0.052021026000147685,908.6905261472949,607.0,100,0.75,1000,2,8,10,1000,100,100,0.75
6,0.06129918399892631,887.4327151639429,709.0,100,0.75,1000,2,8,10,1000,100,100,0.75
7,0.07076212100037083,887.4327151639429,810.0,100,0.75,1000,2,8,10,1000,100,100,0.75
8,0.08015141599935305,789.1340642873939,912.0,100,0.75,1000,2,8,10,1000,100,100,0.75
9,0.08929556499970204,789.1340642873939,1013.0,100,0.75,1000,2,8,10,1000,100,100,0.75
10,0.09889221099911083,789.1340642873939,1114.0,100,0.75,1000,2,8,10,1000,100,100,0.75
11,0.10821933499937586,789.1340642873939,1215.0,100,0.75,1000,2,8,10,1000,100,100,0.75
12,0.11739779999879829,789.1340642873939,1316.0,100,0.75,1000,2,8,10,1000,100,100,0.75
13,0.1265785399991728,789.1340642873939,1417.0,100,0.75,1000,2,8,10,1000,100,100,0.75
14,0.13592339800015907,789.1340642873939,1518.0,100,0.75,1000,2,8,10,1000,100,100,0.75
15,0.14524233599877334,750.0833498035769,1620.0,100,0.75,1000,2,8,10,1000,100,100,0.75
16,0.1543847819993971,750.0833498035769,1721.0,100,0.75,1000,2,8,10,1000,100,100,0.75
17,0.163514331999977,750.0833498035769,1822.0,100,0.75,1000,2,8,10,1000,100,100,0.75
18,0.17313546599871188,717.3852098338099,1924.0,100,0.75,1000,2,8,10,1000,100,100,0.75
19,0.18242684100005135,717.3852098338099,2025.0,100,0.75,1000,2,8,10,1000,100,100,0.75
20,0.19158657899970422,717.3852098338099,2126.0,100,0.75,1000,2,8,10,1000,100,100,0.75
21,0.20076318099927448,717.3852098338099,2227.0,100,0.75,1000,2,8,10,1000,100,100,0.75
22,0.21011198599990166,697.6207496030205,2329.0,100,0.75,1000,2,8,10,1000,100,100,0.75
23,0.21932418799951847,684.5703936963318,2431.0,100,0.75,1000,2,8,10,1000,100,100,0.75
24,0.22848381599942513,684.5703936963318,2532.0,100,0.75,1000,2,8,10,1000,100,100,0.75
25,0.23759131400038314,684.5703936963318,2633.0,100,0.75,1000,2,8,10,1000,100,100,0.75
26,0.24677353699917148,684.5703936963318,2734.0,100,0.75,1000,2,8,10,1000,100,100,0.75
27,0.2559217329999228,684.5703936963318,2835.0,100,0.75,1000,2,8,10,1000,100,100,0.75
28,0.2650655809993623,684.5703936963318,2936.0,100,0.75,1000,2,8,10,1000,100,100,0.75
29,0.27476146099979815,684.5703936963318,3037.0,100,0.75,1000,2,8,10,1000,100,100,0.75
30,0.28393228099957923,684.5703936963318,3138.0,100,0.75,1000,2,8,10,1000,100,100,0.75
31,0.2931622959986271,684.5703936963318,3239.0,100,0.75,1000,2,8,10,1000,100,100,0.75
32,0.3022439429987571,684.5703936963318,3340.0,100,0.75,1000,2,8,10,1000,100,100,0.75
33,0.31139773100039747,684.5703936963318,3441.0,100,0.75,1000,2,8,10,1000,100,100,0.75
34,0.3206451599999127,684.5703936963318,3542.0,100,0.75,1000,2,8,10,1000,100,100,0.75
35,0.3298005409997131,684.5703936963318,3643.0,100,0.75,1000,2,8,10,1000,100,100,0.75
36,0.3389813209996646,684.5703936963318,3744.0,100,0.75,1000,2,8,10,1000,100,100,0.75
37,0.3482511729998805,684.5703936963318,3845.0,100,0.75,1000,2,8,10,1000,100,100,0.75
38,0.357654053999795,684.5703936963318,3946.0,100,0.75,1000,2,8,10,1000,100,100,0.75
39,0.3671765469989623,684.5703936963318,4047.0,100,0.75,1000,2,8,10,1000,100,100,0.75
40,0.3765555409991066,684.5703936963318,4148.0,100,0.75,1000,2,8,10,1000,100,100,0.75
41,0.3857840839991695,684.5703936963318,4249.0,100,0.75,1000,2,8,10,1000,100,100,0.75
42,0.395043545999215,684.5703936963318,4350.0,100,0.75,1000,2,8,10,1000,100,100,0.75
43,0.40428095599963854,684.5703936963318,4451.0,100,0.75,1000,2,8,10,1000,100,100,0.75
44,0.4134600019988284,684.5703936963318,4552.0,100,0.75,1000,2,8,10,1000,100,100,0.75
45,0.4226552799991623,684.5703936963318,4653.0,100,0.75,1000,2,8,10,1000,100,100,0.75
46,0.43187180899985833,684.5703936963318,4754.0,100,0.75,1000,2,8,10,1000,100,100,0.75
47,0.4410088940003334,684.5703936963318,4855.0,100,0.75,1000,2,8,10,1000,100,100,0.75
48,0.4502955789994303,684.5703936963318,4956.0,100,0.75,1000,2,8,10,1000,100,100,0.75
49,0.4595307050003612,684.5703936963318,5057.0,100,0.75,1000,2,8,10,1000,100,100,0.75
50,0.46888985999976285,684.5703936963318,5158.0,100,0.75,1000,2,8,10,1000,100,100,0.75
51,0.478465125999719,684.5703936963318,5259.0,100,0.75,1000,2,8,10,1000,100,100,0.75
52,0.4875564519988984,684.5703936963318,5360.0,100,0.75,1000,2,8,10,1000,100,100,0.75
53,0.4967085459993541,684.5703936963318,5461.0,100,0.75,1000,2,8,10,1000,100,100,0.75
54,0.5058292989997426,684.5703936963318,5562.0,100,0.75,1000,2,8,10,1000,100,100,0.75
55,0.5148950959992362,684.5703936963318,5663.0,100,0.75,1000,2,8,10,1000,100,100,0.75
56,0.5241431369995553,684.5703936963318,5764.0,100,0.75,1000,2,8,10,1000,100,100,0.75
57,0.5333800749995135,684.5703936963318,5865.0,100,0.75,1000,2,8,10,1000,100,100,0.75
58,0.5425831579996157,684.5703936963318,5966.0,100,0.75,1000,2,8,10,1000,100,100,0.75
59,0.551785599998766,684.5703936963318,6067.0,100,0.75,1000,2,8,10,1000,100,100,0.75
60,0.5609543560003658,684.5703936963318,6168.0,100,0.75,1000,2,8,10,1000,100,100,0.75
61,0.5703143139999156,684.5703936963318,6269.0,100,0.75,1000,2,8,10,1000,100,100,0.75
62,0.57974754299903,684.5703936963318,6370.0,100,0.75,1000,2,8,10,1000,100,100,0.75
63,0.588850050999099,684.5703936963318,6471.0,100,0.75,1000,2,8,10,1000,100,100,0.75
64,0.5980236879986478,684.5703936963318,6572.0,100,0.75,1000,2,8,10,1000,100,100,0.75
65,0.6072267399995326,684.5703936963318,6673.0,100,0.75,1000,2,8,10,1000,100,100,0.75
66,0.6163381559999834,684.5703936963318,6774.0,100,0.75,1000,2,8,10,1000,100,100,0.75
67,0.625462535999759,684.5703936963318,6875.0,100,0.75,1000,2,8,10,1000,100,100,0.75
68,0.634577007000189,684.5703936963318,6976.0,100,0.75,1000,2,8,10,1000,100,100,0.75
69,0.6437581779991888,684.5703936963318,7077.0,100,0.75,1000,2,8,10,1000,100,100,0.75
70,0.6534162549996836,684.5703936963318,7178.0,100,0.75,1000,2,8,10,1000,100,100,0.75
71,0.6633228929986217,684.5703936963318,7279.0,100,0.75,1000,2,8,10,1000,100,100,0.75
72,0.6729776920001314,684.5703936963318,7380.0,100,0.75,1000,2,8,10,1000,100,100,0.75
73,0.6823546429986891,684.5703936963318,7481.0,100,0.75,1000,2,8,10,1000,100,100,0.75
74,0.6916160999990097,684.5703936963318,7582.0,100,0.75,1000,2,8,10,1000,100,100,0.75
75,0.7008257359993877,684.5703936963318,7683.0,100,0.75,1000,2,8,10,1000,100,100,0.75
76,0.7100508519997675,684.5703936963318,7784.0,100,0.75,1000,2,8,10,1000,100,100,0.75
77,0.7192165029991884,684.5703936963318,7885.0,100,0.75,1000,2,8,10,1000,100,100,0.75
78,0.7285099719993013,684.5703936963318,7986.0,100,0.75,1000,2,8,10,1000,100,100,0.75
79,0.7376970139994228,684.5703936963318,8087.0,100,0.75,1000,2,8,10,1000,100,100,0.75
80,0.7468385779993696,684.5703936963318,8188.0,100,0.75,1000,2,8,10,1000,100,100,0.75
81,0.7563737159998709,684.5703936963318,8289.0,100,0.75,1000,2,8,10,1000,100,100,0.75
82,0.7655406390003918,684.5703936963318,8390.0,100,0.75,1000,2,8,10,1000,100,100,0.75
83,0.7747814759986795,684.5703936963318,8491.0,100,0.75,1000,2,8,10,1000,100,100,0.75
84,0.7840695839986438,684.5703936963318,8592.0,100,0.75,1000,2,8,10,1000,100,100,0.75
85,0.7932094749994576,684.5703936963318,8693.0,100,0.75,1000,2,8,10,1000,100,100,0.75
86,0.8024595699989732,684.5703936963318,8794.0,100,0.75,1000,2,8,10,1000,100,100,0.75
87,0.8116118849993654,684.5703936963318,8895.0,100,0.75,1000,2,8,10,1000,100,100,0.75
88,0.8208531519994722,684.5703936963318,8996.0,100,0.75,1000,2,8,10,1000,100,100,0.75
89,0.8299744369996915,684.5703936963318,9097.0,100,0.75,1000,2,8,10,1000,100,100,0.75
90,0.8392003139997541,684.5703936963318,9198.0,100,0.75,1000,2,8,10,1000,100,100,0.75
91,0.8483815649997268,684.5703936963318,9299.0,100,0.75,1000,2,8,10,1000,100,100,0.75
92,0.8575374369993369,684.5703936963318,9400.0,100,0.75,1000,2,8,10,1000,100,100,0.75
93,0.8667096110002603,684.5703936963318,9501.0,100,0.75,1000,2,8,10,1000,100,100,0.75
94,0.8760576650001894,684.5703936963318,9602.0,100,0.75,1000,2,8,10,1000,100,100,0.75
95,0.8851615160001529,684.5703936963318,9703.0,100,0.75,1000,2,8,10,1000,100,100,0.75
96,0.8942829009993147,684.5703936963318,9804.0,100,0.75,1000,2,8,10,1000,100,100,0.75
97,0.9033431179996114,684.5703936963318,9905.0,100,0.75,1000,2,8,10,1000,100,100,0.75
98,0.912516833999689,684.5703936963318,10006.0,100,0.75,1000,2,8,10,1000,100,100,0.75
99,0.921641164999528,684.5703936963318,10107.0,100,0.75,1000,2,8,10,1000,100,100,0.75
100,0.9307349560003786,684.5703936963318,10208.0,100,0.75,1000,2,8,10,1000,100,100,0.75
101,0.9398139089989854,684.5703936963318,10309.0,100,0.75,1000,2,8,10,1000,100,100,0.75
102,0.9490190559990879,684.5703936963318,10410.0,100,0.75,1000,2,8,10,1000,100,100,0.75
103,0.9581451499998366,684.5703936963318,10511.0,100,0.75,1000,2,8,10,1000,100,100,0.75
104,0.9672871349994239,684.5703936963318,10612.0,100,0.75,1000,2,8,10,1000,100,100,0.75
105,0.9765405059988552,684.5703936963318,10713.0,100,0.75,1000,2,8,10,1000,100,100,0.75
106,0.9856322929990711,684.5703936963318,10814.0,100,0.75,1000,2,8,10,1000,100,100,0.75
107,0.994745542999226,684.5703936963318,10915.0,100,0.75,1000,2,8,10,1000,100,100,0.75
108,1.003913657999874,684.5703936963318,11016.0,100,0.75,1000,2,8,10,1000,100,100,0.75
109,1.013105870999425,684.5703936963318,11117.0,100,0.75,1000,2,8,10,1000,100,100,0.75
110,1.022270239000136,684.5703936963318,11218.0,100,0.75,1000,2,8,10,1000,100,100,0.75
111,1.0313652029999503,684.5703936963318,11319.0,100,0.75,1000,2,8,10,1000,100,100,0.75
112,1.0406030739995913,684.5703936963318,11420.0,100,0.75,1000,2,8,10,1000,100,100,0.75
113,1.0497440460003418,684.5703936963318,11521.0,100,0.75,1000,2,8,10,1000,100,100,0.75
114,1.0589489129997673,684.5703936963318,11622.0,100,0.75,1000,2,8,10,1000,100,100,0.75
115,1.0682461189990136,684.5703936963318,11723.0,100,0.75,1000,2,8,10,1000,100,100,0.75
116,1.0774508559989044,684.5703936963318,11824.0,100,0.75,1000,2,8,10,1000,100,100,0.75
117,1.0865977199991903,684.5703936963318,11925.0,100,0.75,1000,2,8,10,1000,100,100,0.75
118,1.0958543380002084,684.5703936963318,12026.0,100,0.75,1000,2,8,10,1000,100,100,0.75
119,1.1049433999996836,684.5703936963318,12127.0,100,0.75,1000,2,8,10,1000,100,100,0.75
120,1.114059774999987,684.5703936963318,12228.0,100,0.75,1000,2,8,10,1000,100,100,0.75
121,1.1231584059987654,684.5703936963318,12329.0,100,0.75,1000,2,8,10,1000,100,100,0.75
122,1.1323082159997284,684.5703936963318,12430.0,100,0.75,1000,2,8,10,1000,100,100,0.75
123,1.1414920719998918,684.5703936963318,12531.0,100,0.75,1000,2,8,10,1000,100,100,0.75
0,0.0031028789999254514,1298.551899183571,100.0,100,0.9,1000,3,9,10,1000,100,100,0.9
1,0.015392391000204952,956.2369216562597,202.0,100,0.9,1000,3,9,10,1000,100,100,0.9
2,0.024854085999322706,903.8113445833252,304.0,100,0.9,1000,3,9,10,1000,100,100,0.9
3,0.034187621999080875,903.8113445833252,405.0,100,0.9,1000,3,9,10,1000,100,100,0.9
4,0.04337986499922408,903.8113445833252,506.0,100,0.9,1000,3,9,10,1000,100,100,0.9
5,0.05260064200047054,903.8113445833252,607.0,100,0.9,1000,3,9,10,1000,100,100,0.9
6,0.06195535999904678,903.8113445833252,708.0,100,0.9,1000,3,9,10,1000,100,100,0.9
7,0.07136644700040051,839.444290597045,810.0,100,0.9,1000,3,9,10,1000,100,100,0.9
8,0.08070219799992628,802.9003041337146,912.0,100,0.9,1000,3,9,10,1000,100,100,0.9
9,0.08995881500050018,802.9003041337146,1013.0,100,0.9,1000,3,9,10,1000,100,100,0.9
10,0.09924012999908882,802.9003041337146,1114.0,100,0.9,1000,3,9,10,1000,100,100,0.9
11,0.1085067269996216,802.9003041337146,1215.0,100,0.9,1000,3,9,10,1000,100,100,0.9
12,0.11774985800002469,802.9003041337146,1316.0,100,0.9,1000,3,9,10,1000,100,100,0.9
13,0.12697930200010887,802.9003041337146,1417.0,100,0.9,1000,3,9,10,1000,100,100,0.9
14,0.13646858100037207,802.9003041337146,1518.0,100,0.9,1000,3,9,10,1000,100,100,0.9
15,0.1459395139991102,802.9003041337146,1619.0,100,0.9,1000,3,9,10,1000,100,100,0.9
16,0.15530775799925323,802.9003041337146,1720.0,100,0.9,1000,3,9,10,1000,100,100,0.9
17,0.1647387829998479,802.9003041337146,1821.0,100,0.9,1000,3,9,10,1000,100,100,0.9
18,0.17405732099905435,802.9003041337146,1922.0,100,0.9,1000,3,9,10,1000,100,100,0.9
19,0.18339231999925687,797.2540599583263,2024.0,100,0.9,1000,3,9,10,1000,100,100,0.9
20,0.19275673700030893,797.2540599583263,2125.0,100,0.9,1000,3,9,10,1000,100,100,0.9
21,0.20207809900057327,797.2540599583263,2226.0,100,0.9,1000,3,9,10,1000,100,100,0.9
22,0.21140503300011915,797.2540599583263,2327.0,100,0.9,1000,3,9,10,1000,100,100,0.9
23,0.22068565699919418,797.2540599583263,2428.0,100,0.9,1000,3,9,10,1000,100,100,0.9
24,0.22998554799960402,797.2540599583263,2529.0,100,0.9,1000,3,9,10,1000,100,100,0.9
25,0.23940930900062085,797.2540599583263,2630.0,100,0.9,1000,3,9,10,1000,100,100,0.9
26,0.24868586599950504,797.2540599583263,2731.0,100,0.9,1000,3,9,10,1000,100,100,0.9
27,0.2579879909990268,797.2540599583263,2832.0,100,0.9,1000,3,9,10,1000,100,100,0.9
28,0.26730683899950236,797.2540599583263,2933.0,100,0.9,1000,3,9,10,1000,100,100,0.9
29,0.27659692099950917,797.2540599583263,3034.0,100,0.9,1000,3,9,10,1000,100,100,0.9
30,0.28592601899981673,797.2540599583263,3135.0,100,0.9,1000,3,9,10,1000,100,100,0.9
31,0.29547213899968483,797.2540599583263,3236.0,100,0.9,1000,3,9,10,1000,100,100,0.9
32,0.3049155280004925,797.2540599583263,3337.0,100,0.9,1000,3,9,10,1000,100,100,0.9
33,0.31434059200000775,797.2540599583263,3438.0,100,0.9,1000,3,9,10,1000,100,100,0.9
34,0.3237309489995823,797.2540599583263,3539.0,100,0.9,1000,3,9,10,1000,100,100,0.9
35,0.33303164199969615,797.2540599583263,3640.0,100,0.9,1000,3,9,10,1000,100,100,0.9
36,0.34235597000042617,797.2540599583263,3741.0,100,0.9,1000,3,9,10,1000,100,100,0.9
37,0.35165265499927045,797.2540599583263,3842.0,100,0.9,1000,3,9,10,1000,100,100,0.9
38,0.36086009700011346,797.2540599583263,3943.0,100,0.9,1000,3,9,10,1000,100,100,0.9
39,0.3700959439993312,797.2540599583263,4044.0,100,0.9,1000,3,9,10,1000,100,100,0.9
40,0.37929874700057553,797.2540599583263,4145.0,100,0.9,1000,3,9,10,1000,100,100,0.9
41,0.38860856700011936,797.2540599583263,4246.0,100,0.9,1000,3,9,10,1000,100,100,0.9
42,0.39816677999988315,797.2540599583263,4347.0,100,0.9,1000,3,9,10,1000,100,100,0.9
43,0.4076056100002461,797.2540599583263,4448.0,100,0.9,1000,3,9,10,1000,100,100,0.9
44,0.4171505869999237,797.2540599583263,4549.0,100,0.9,1000,3,9,10,1000,100,100,0.9
45,0.42651091500010807,797.2540599583263,4650.0,100,0.9,1000,3,9,10,1000,100,100,0.9
46,0.4358368169996538,797.2540599583263,4751.0,100,0.9,1000,3,9,10,1000,100,100,0.9
47,0.4451565870003833,797.2540599583263,4852.0,100,0.9,1000,3,9,10,1000,100,100,0.9
48,0.4544147870001325,797.2540599583263,4953.0,100,0.9,1000,3,9,10,1000,100,100,0.9
49,0.46371167299912486,797.2540599583263,5054.0,100,0.9,1000,3,9,10,1000,100,100,0.9
50,0.4729900219990668,797.2540599583263,5155.0,100,0.9,1000,3,9,10,1000,100,100,0.9
51,0.4822405079994496,797.2540599583263,5256.0,100,0.9,1000,3,9,10,1000,100,100,0.9
52,0.4915778920003504,797.2540599583263,5357.0,100,0.9,1000,3,9,10,1000,100,100,0.9
53,0.5010145090000151,797.2540599583263,5458.0,100,0.9,1000,3,9,10,1000,100,100,0.9
54,0.5105926710002677,797.2540599583263,5559.0,100,0.9,1000,3,9,10,1000,100,100,0.9
55,0.5200597370003379,797.2540599583263,5660.0,100,0.9,1000,3,9,10,1000,100,100,0.9
56,0.5294895200004248,797.2540599583263,5761.0,100,0.9,1000,3,9,10,1000,100,100,0.9
57,0.5388764010003797,797.2540599583263,5862.0,100,0.9,1000,3,9,10,1000,100,100,0.9
58,0.5482416689992533,797.2540599583263,5963.0,100,0.9,1000,3,9,10,1000,100,100,0.9
59,0.5574949399997422,797.2540599583263,6064.0,100,0.9,1000,3,9,10,1000,100,100,0.9
60,0.5667656249988795,797.2540599583263,6165.0,100,0.9,1000,3,9,10,1000,100,100,0.9
61,0.5760389850001957,797.2540599583263,6266.0,100,0.9,1000,3,9,10,1000,100,100,0.9
62,0.585354016000565,797.2540599583263,6367.0,100,0.9,1000,3,9,10,1000,100,100,0.9
63,0.5947071310001775,797.2540599583263,6468.0,100,0.9,1000,3,9,10,1000,100,100,0.9
64,0.6040772390006168,797.2540599583263,6569.0,100,0.9,1000,3,9,10,1000,100,100,0.9
65,0.6136078580002504,797.2540599583263,6670.0,100,0.9,1000,3,9,10,1000,100,100,0.9
66,0.6229965620004805,797.2540599583263,6771.0,100,0.9,1000,3,9,10,1000,100,100,0.9
67,0.6323854259990185,797.2540599583263,6872.0,100,0.9,1000,3,9,10,1000,100,100,0.9
68,0.6417021100005513,797.2540599583263,6973.0,100,0.9,1000,3,9,10,1000,100,100,0.9
69,0.650970980999773,797.2540599583263,7074.0,100,0.9,1000,3,9,10,1000,100,100,0.9
70,0.6602714040000137,797.2540599583263,7175.0,100,0.9,1000,3,9,10,1000,100,100,0.9
71,0.6695961440000247,797.2540599583263,7276.0,100,0.9,1000,3,9,10,1000,100,100,0.9
72,0.6789096819993574,797.2540599583263,7377.0,100,0.9,1000,3,9,10,1000,100,100,0.9
73,0.6882377679994534,797.2540599583263,7478.0,100,0.9,1000,3,9,10,1000,100,100,0.9
74,0.6975439819998428,797.2540599583263,7579.0,100,0.9,1000,3,9,10,1000,100,100,0.9
75,0.7069249209998816,797.2540599583263,7680.0,100,0.9,1000,3,9,10,1000,100,100,0.9
76,0.716392017000544,797.2540599583263,7781.0,100,0.9,1000,3,9,10,1000,100,100,0.9
77,0.7257524559990998,797.2540599583263,7882.0,100,0.9,1000,3,9,10,1000,100,100,0.9
78,0.7351091870004893,797.2540599583263,7983.0,100,0.9,1000,3,9,10,1000,100,100,0.9
79,0.7443769669989706,797.2540599583263,8084.0,100,0.9,1000,3,9,10,1000,100,100,0.9
80,0.7535907120000047,797.2540599583263,8185.0,100,0.9,1000,3,9,10,1000,100,100,0.9
81,0.7628204070006177,797.2540599583263,8286.0,100,0.9,1000,3,9,10,1000,100,100,0.9
82,0.772086943999966,797.2540599583263,8387.0,100,0.9,1000,3,9,10,1000,100,100,0.9
83,0.7813574480005627,797.2540599583263,8488.0,100,0.9,1000,3,9,10,1000,100,100,0.9
84,0.790615367999635,797.2540599583263,8589.0,100,0.9,1000,3,9,10,1000,100,100,0.9
85,0.7999595359997329,797.2540599583263,8690.0,100,0.9,1000,3,9,10,1000,100,100,0.9
86,0.8093180609994306,797.2540599583263,8791.0,100,0.9,1000,3,9,10,1000,100,100,0.9
87,0.818668310999783,797.2540599583263,8892.0,100,0.9,1000,3,9,10,1000,100,100,0.9
88,0.8279238960003568,797.2540599583263,8993.0,100,0.9,1000,3,9,10,1000,100,100,0.9
89,0.8372136180005327,797.2540599583263,9094.0,100,0.9,1000,3,9,10,1000,100,100,0.9
90,0.8465641980001237,797.2540599583263,9195.0,100,0.9,1000,3,9,10,1000,100,100,0.9
91,0.8558857509997324,797.2540599583263,9296.0,100,0.9,1000,3,9,10,1000,100,100,0.9
92,0.865596519999599,797.2540599583263,9397.0,100,0.9,1000,3,9,10,1000,100,100,0.9
93,0.8749934099996608,797.2540599583263,9498.0,100,0.9,1000,3,9,10,1000,100,100,0.9
94,0.8843511230006698,797.2540599583263,9599.0,100,0.9,1000,3,9,10,1000,100,100,0.9
95,0.893684069000301,797.2540599583263,9700.0,100,0.9,1000,3,9,10,1000,100,100,0.9
96,0.9029519489995437,797.2540599583263,9801.0,100,0.9,1000,3,9,10,1000,100,100,0.9
97,0.9122716290003154,797.2540599583263,9902.0,100,0.9,1000,3,9,10,1000,100,100,0.9
98,0.9216329299997597,797.2540599583263,10003.0,100,0.9,1000,3,9,10,1000,100,100,0.9
99,0.9309374099993875,797.2540599583263,10104.0,100,0.9,1000,3,9,10,1000,100,100,0.9
100,0.9402475810002215,797.2540599583263,10205.0,100,0.9,1000,3,9,10,1000,100,100,0.9
101,0.9495331149992126,797.2540599583263,10306.0,100,0.9,1000,3,9,10,1000,100,100,0.9
102,0.9588257830000657,797.2540599583263,10407.0,100,0.9,1000,3,9,10,1000,100,100,0.9
103,0.968040079000275,797.2540599583263,10508.0,100,0.9,1000,3,9,10,1000,100,100,0.9
104,0.9773383970004943,797.2540599583263,10609.0,100,0.9,1000,3,9,10,1000,100,100,0.9
105,0.9866919229989435,797.2540599583263,10710.0,100,0.9,1000,3,9,10,1000,100,100,0.9
106,0.9960688640003355,797.2540599583263,10811.0,100,0.9,1000,3,9,10,1000,100,100,0.9
107,1.005421486999694,797.2540599583263,10912.0,100,0.9,1000,3,9,10,1000,100,100,0.9
108,1.0148266729993338,797.2540599583263,11013.0,100,0.9,1000,3,9,10,1000,100,100,0.9
